   6.5818400e-01   6.1113500e-01  -4.3966800e-01
   6.0960300e-01   7.3811200e-01  -2.8909100e-01
  -2.6120300e-01  -9.6273500e-02   9.6047100e-01
   2.7588100e-01   2.6970600e-01   9.2257700e-01
   4.5270600e-02  -5.0177700e-01   8.6381200e-01
  -1.7712800e-01  -3.0012800e-01   9.3730900e-01
   1.6001900e-01  -7.3216900e-02   9.8439500e-01
  -3.1216800e-01  -5.6234600e-01   7.6571400e-01
  -3.4765400e-01   2.7644200e-01   8.9594500e-01
  -2.4982200e-01   4.9757200e-01   8.3066900e-01
  -2.2856100e-01   1.8477300e-01   9.5583400e-01
  -8.2642300e-02  -5.5036100e-01   8.3082700e-01
   4.7015900e-01   6.2854400e-01  -6.1958300e-01
  -2.1082100e-02  -2.1897200e-01   9.7550300e-01
   1.5271800e-01   8.4380000e-01  -5.1446900e-01
  -2.9745000e-02   6.3976000e-01   7.6799900e-01
  -3.4011300e-01   6.0251200e-01   7.2201300e-01
   1.8261000e-01  -3.0559800e-02   9.8271000e-01
  -3.9004700e-01  -4.7208000e-01   7.9057200e-01
  -3.2765700e-01  -2.8072300e-01   9.0212800e-01
   3.7492100e-01   7.0006300e-01  -6.0773800e-01
   2.5485000e-01   2.0496500e-01   9.4500800e-01
  -2.8769300e-01  -4.1020400e-01   8.6542800e-01
   3.6963600e-02   2.1241600e-01   9.7648000e-01
  -1.5406900e-01  -5.3628700e-01   8.2985500e-01
   2.1549500e-03  -1.7535100e-03   9.9999600e-01
  -3.7235600e-01  -3.7079500e-01   8.5080100e-01
  -1.0847200e-01  -1.9752100e-01   9.7427900e-01
   3.8319700e-01   6.7784300e-01  -6.2744600e-01
  -3.2523200e-01  -5.1617100e-01   7.9233300e-01
   7.1734200e-03  -3.5202000e-01   9.3596500e-01
  -1.4320700e-01  -5.1112400e-01   8.4749300e-01
   3.2491900e-01   2.5632200e-01   9.1034400e-01
  -2.4876400e-01   3.0711800e-01   9.1858300e-01
  -4.9228100e-02  -4.5145600e-01   8.9093400e-01
  -2.5510800e-01   2.3168100e-01   9.3874600e-01
  -3.1183700e-01   2.0557400e-01   9.2763000e-01
   3.8917500e-01  -2.5639100e-01   8.8476400e-01
  -3.3810500e-01   3.2967300e-01   8.8147600e-01
  -3.6339900e-01  -3.1168900e-01   8.7794700e-01
   7.3269700e-02   1.6864900e-01   9.8294900e-01
   4.5081800e-01  -1.2259000e-01   8.8415800e-01
  -2.3278900e-01   6.8414700e-01   6.9119600e-01
   1.7759400e-01  -1.9977700e-01   9.6361300e-01
  -6.6081000e-01  -5.7015900e-02   7.4838400e-01
   8.6204900e-02   2.2683800e-01   9.7011000e-01
  -3.3734800e-01  -4.4430600e-01   8.2993300e-01
  -5.2227200e-01  -4.8985500e-01   6.9805000e-01
  -4.6896500e-01  -1.6212200e-01   8.6821000e-01
  -5.3416200e-02  -2.4745400e-01   9.6742600e-01
  -2.9090000e-02   4.8635200e-01   8.7327900e-01
   4.2292000e-02   5.4208600e-01   8.3925800e-01
  -6.7222900e-02   4.6220500e-01   8.8422200e-01
   6.5657100e-01   4.8344000e-01   5.7896500e-01
   1.0564700e-01   5.7837600e-01   8.0890100e-01
   7.5360500e-02  -2.4181600e-01   9.6739100e-01
   5.8814300e-01   5.2061700e-01  -6.1890700e-01
  -3.3260500e-02   3.8442200e-01   9.2255800e-01
  -1.2428300e-01   5.7226600e-01   8.1059600e-01
   5.2857400e-01  -5.2907600e-01  -6.6384300e-01
  -2.5219300e-01  -5.5974300e-01   7.8935900e-01
   3.8152400e-01   8.9983300e-01  -2.1151900e-01
  -1.7637300e-01   1.0103000e-01   9.7912500e-01
   7.6651800e-02  -1.6365600e-01   9.8353500e-01
  -4.4339400e-01   2.3617700e-01   8.6465100e-01
  -4.1038200e-01   6.6078900e-01  -6.2844600e-01
   1.4273000e-01   5.5232200e-01   8.2132100e-01
   7.2725700e-01   3.8757000e-01  -5.6646900e-01
   4.1278100e-01   4.4580800e-01   7.9427100e-01
  -2.8453100e-01   1.8703300e-01   9.4024500e-01
   6.0055200e-01   3.7653100e-01  -7.0538100e-01
  -2.1776700e-01   4.4988200e-01   8.6613200e-01
   8.6646300e-01   4.9776500e-01   3.8361200e-02
  -3.0450100e-01   5.6208400e-03   9.5249500e-01
   7.9865200e-02  -1.7404200e-01   9.8149400e-01
   2.0246200e-01  -2.2337400e-01   9.5347400e-01
  -4.2986800e-01  -4.5867600e-01   7.7770800e-01
   8.1932400e-01   3.0228400e-01  -4.8716700e-01
   2.4885500e-01   2.5679900e-01   9.3387700e-01
  -9.1251100e-02   2.2876400e-01   9.6919600e-01
   2.4217800e-01   1.3092700e-01   9.6135700e-01
  -6.7703600e-01  -1.5356100e-01   7.1975100e-01
   4.8540100e-01   6.9306500e-02   8.7154000e-01
   2.3471500e-01  -1.9979600e-01   9.5131000e-01
  -1.6698100e-01   1.2274600e-01   9.7829000e-01
  -2.4105300e-01  -1.3468200e-01   9.6112100e-01
   4.5522700e-01  -3.9764800e-01   7.9664600e-01
   2.4578400e-01   1.1159500e-01   9.6287900e-01
   5.7451500e-02   4.2113500e-01   9.0517700e-01
   4.6009300e-01   7.5693200e-02   8.8463800e-01
  -5.0722900e-01   2.6555000e-01   8.1987900e-01
   6.9117600e-01   2.6725700e-01  -6.7145300e-01
   5.3450000e-02   5.8055400e-01   8.1246500e-01
  -2.9058300e-01   7.9277200e-02   9.5356000e-01
   6.4554800e-01   5.3359900e-01  -5.4638800e-01
  -1.4873000e-01   3.0301000e-01   9.4131000e-01
  -6.5753900e-02   2.4220700e-01   9.6799400e-01
  -2.1201300e-01  -3.8722500e-01   8.9727800e-01
  -2.5529200e-01   4.0971900e-01   8.7576000e-01
  -1.7223700e-01  -6.4066500e-01   7.4825400e-01
   2.9019500e-01   4.8077000e-02   9.5575900e-01
  -2.8346100e-01  -2.5214200e-01   9.2524300e-01
  -4.5229100e-01  -5.3543300e-01   7.1326300e-01
  -3.0434800e-01   4.9906600e-01   8.1136000e-01
   3.6142500e-01   5.1608600e-01   7.7654900e-01
  -6.2344300e-02  -4.8356800e-01   8.7308400e-01
   2.7796400e-01  -1.9830000e-01   9.3990100e-01
  -1.7601900e-01   6.0764300e-02   9.8251000e-01
  -1.2807800e-02  -5.4645000e-01   8.3739400e-01
   1.5529500e-01   4.7031500e-01   8.6872700e-01
   2.0428600e-01   2.5389200e-01   9.4541300e-01
   1.0035400e-01   6.0016700e-01   7.9355500e-01
  -5.1308000e-01  -2.9015300e-01   8.0781200e-01
  -3.8277900e-01  -4.1283600e-01   8.2646700e-01
   3.8569500e-01  -4.4066700e-01   8.1058700e-01
  -3.2396800e-01   2.1034400e-01   9.2238800e-01
   4.0127200e-01   2.9540900e-01   8.6701500e-01
  -3.9568900e-01   4.5502800e-02   9.1725700e-01
  -2.4223100e-01   3.7018300e-01   8.9682100e-01
   1.2207600e-01   2.0446400e-01   9.7123200e-01
   5.0050900e-02   6.6470400e-02   9.9653200e-01
  -5.6744900e-01  -5.6163300e-02   8.2149100e-01
  -4.8045000e-02  -2.7060800e-01   9.6149000e-01
  -8.7270500e-02   5.6298600e-01   8.2184600e-01
  -4.3336900e-01  -2.2868100e-01   8.7172000e-01
  -2.5662200e-01   5.0754100e-01   8.2252500e-01
   3.7843400e-01   1.5361700e-01   9.1279200e-01
   4.9853700e-01   7.7489800e-01  -3.8857900e-01
   3.6543700e-01  -2.2146800e-01   9.0410600e-01
   2.9029700e-01  -5.5691200e-02   9.5531500e-01
   1.1302500e-01   5.7399300e-01   8.1102300e-01
  -2.7797100e-01   2.7306800e-01   9.2095900e-01
  -3.3201600e-01   5.1723500e-01   7.8881800e-01
  -4.1632500e-01  -4.7843800e-01   7.7315600e-01
   2.9460200e-01   4.5670300e-03   9.5560900e-01
  -5.8447100e-01  -1.0516300e-02   8.1134600e-01
  -6.5988900e-03   5.2341600e-01   8.5205200e-01
   1.7422000e-01   3.4843800e-01   9.2099800e-01
  -2.9762400e-01   2.9656400e-01   9.0745200e-01
   3.3343400e-01  -2.9789200e-01   8.9447300e-01
   5.2687000e-02   3.4068500e-01   9.3870000e-01
   8.2174800e-02  -1.4293000e-01   9.8631600e-01
   2.7028100e-01  -2.0202300e-01   9.4134700e-01
   2.3721200e-01  -1.6379700e-01   9.5754900e-01
  -7.3907900e-02   5.4005500e-01   8.3837800e-01
   3.4709500e-01  -3.8504300e-01   8.5514200e-01
   2.4516500e-01  -5.8373500e-02   9.6772200e-01
   5.0885500e-01   7.8954000e-01  -3.4306500e-01
  -1.7306600e-01   4.3804600e-02   9.8393600e-01
   8.1189900e-01  -4.4186700e-03  -5.8378100e-01
   2.4977300e-02  -3.4178200e-01   9.3944700e-01
   1.5900300e-01   2.5018600e-01   9.5505200e-01
   2.6842800e-01   1.7752200e-01   9.4680100e-01
  -5.9446600e-01  -3.2136700e-01   7.3711200e-01
  -6.3034100e-02  -1.4616400e-01   9.8725000e-01
   1.2201400e-01  -2.6901300e-01   9.5537700e-01
   6.4635100e-01   6.8486100e-01  -3.3644500e-01
  -4.1588800e-01  -2.4758400e-01   8.7506500e-01
  -1.7824900e-01   5.6870700e-01   8.0299400e-01
   2.6380500e-01   4.3791500e-01   8.5944000e-01
  -2.9484700e-01  -3.5429800e-01   8.8743400e-01
  -3.1571900e-01   4.2175000e-01   8.4996900e-01
  -2.6700100e-01   4.4287400e-03   9.6368600e-01
  -5.2312800e-01  -4.6678200e-01   7.1305800e-01
   8.1503400e-01   4.2465800e-01  -3.9419000e-01
   1.8898800e-02   4.6247100e-01   8.8643300e-01
   2.4327800e-01  -1.8949200e-01   9.5126700e-01
  -5.8724100e-01   2.5258800e-01   7.6899100e-01
   2.3632600e-01   6.2719500e-01   7.4214300e-01
   2.0426400e-01   1.8451800e-01   9.6136800e-01
   1.4906800e-01   1.7932200e-01   9.7243100e-01
   6.3229200e-01   5.0992800e-01  -5.8325000e-01
  -3.3229700e-01  -3.5049300e-01   8.7563300e-01
   9.6037600e-02   4.2574900e-01   8.9973000e-01
   1.0034400e-01   4.5027500e-01   8.8723400e-01
   7.5727000e-02  -1.4349200e-01   9.8675000e-01
  -3.5794100e-02  -2.0931400e-01   9.7719300e-01
  -1.3510500e-01  -5.0131800e-01   8.5465000e-01
   1.6283400e-01   7.1380000e-01  -6.8115700e-01
   1.1364900e-01  -6.0988600e-01   7.8429700e-01
   8.8270300e-01   4.2138300e-01  -2.0801900e-01
   4.0669100e-01   2.4023500e-01   8.8141300e-01
  -2.1360700e-01  -4.1398200e-01   8.8486800e-01
   2.1222200e-01  -1.7262600e-01   9.6185400e-01
  -3.1523100e-01   2.4868000e-01   9.1585400e-01
   9.8595600e-03   2.1056700e-01   9.7753000e-01
  -7.3782800e-03   6.1263200e-02   9.9809400e-01
  -2.6373000e-01  -3.7317000e-01   8.8948900e-01
   9.4702800e-01   1.1170100e-01  -3.0109800e-01
   5.4378000e-01  -3.4625100e-01   7.6447000e-01
  -1.7669700e-01   4.9779100e-01   8.4910700e-01
   2.8522300e-01   7.7138300e-02   9.5535200e-01
   5.5975300e-01   6.3958200e-01  -5.2688800e-01
  -3.8158600e-01   5.1492000e-02   9.2289800e-01
   5.9461000e-02  -5.8647500e-01   8.0778200e-01
   2.0850500e-01   5.2112900e-01   8.2761700e-01
   7.7731300e-02   7.7964400e-01   6.2138100e-01
   1.0501200e-01   1.8140700e-01   9.7778500e-01
   6.7043000e-01  -3.1662900e-01   6.7102100e-01
   3.1338200e-01  -5.7183700e-02   9.4790400e-01
   2.9553600e-01  -2.2084100e-03   9.5532900e-01
  -3.2675600e-01   3.6080500e-01   8.7352700e-01
  -1.8866600e-01  -1.0844500e-01   9.7603500e-01
  -3.7176900e-01   4.5664700e-01   8.0824600e-01
  -4.4007500e-01  -4.5816100e-01   7.7228400e-01
  -1.8030000e-01  -1.9674400e-01   9.6373400e-01
  -2.9276200e-01  -4.0120200e-01   8.6794400e-01
  -3.3239000e-01   1.4123400e-01   9.3250700e-01
   4.0336700e-01   7.3169600e-01  -5.4946900e-01
  -2.8133500e-01  -5.6643600e-01   7.7459800e-01
   2.1988600e-01   3.1198700e-01   9.2429100e-01
   3.8503000e-01  -8.3952000e-02   9.1907800e-01
  -2.2719100e-01  -5.4103400e-01   8.0973300e-01
   3.7577500e-01   3.2441600e-02   9.2614300e-01
   2.0220500e-01  -7.8571400e-02   9.7618600e-01
  -4.3167400e-02  -5.3246200e-01   8.4535300e-01
  -8.1626700e-02   6.0231000e-01   7.9407800e-01
   1.2303000e-01  -1.0193700e-01   9.8715400e-01
  -8.5538300e-02  -4.4835500e-01   8.8975300e-01
   3.8063400e-01  -1.8875800e-01   9.0525600e-01
   6.2094400e-01  -1.4069100e-03   7.8385400e-01
   3.5199900e-01   8.4335700e-02   9.3219300e-01
  -4.7133400e-01  -3.5675300e-01   8.0658000e-01
   1.8993300e-01  -1.2083700e-01   9.7433300e-01
   1.1522100e-01   1.5489500e-01   9.8118900e-01
  -5.7765800e-02  -5.3174700e-01   8.4493100e-01
  -3.9034300e-01  -2.2470400e-01   8.9282700e-01
   7.6003900e-02   3.2936800e-01   9.4113800e-01
  -1.6743300e-01   2.4891500e-01   9.5394300e-01
  -5.6753400e-01   1.8242600e-03   8.2334800e-01
   3.1101000e-01  -3.6054900e-01   8.7936200e-01
   1.3255300e-01   3.3320400e-01   9.3349100e-01
  -5.2812400e-02  -4.5067100e-01   8.9112600e-01
   1.8987200e-01   1.4957800e-01   9.7034800e-01
  -3.0036200e-01  -4.5819500e-01   8.3656500e-01
  -2.3085100e-01  -3.8011200e-01   8.9566900e-01
   2.5374400e-01   1.3921100e-01   9.5720100e-01
   2.5038900e-01  -4.9722500e-01   8.3070600e-01
   1.7092600e-01   3.3463000e-01   9.2671800e-01
   5.8384100e-02   5.9961200e-01   7.9815900e-01
   1.1465100e-01   6.7427600e-02   9.9111500e-01
  -2.5015400e-01   1.1003500e-01   9.6193300e-01
  -1.6036600e-01  -2.4780400e-01   9.5544500e-01
  -2.7553900e-01   3.4122100e-01   8.9869200e-01
  -4.3803400e-02   8.0748000e-01   5.8826600e-01
   2.4794000e-01   3.7206200e-02   9.6806100e-01
   5.0922400e-01  -3.9518100e-01   7.6454100e-01
   1.8051200e-01   6.6089900e-01   7.2844200e-01
  -2.4077500e-01  -7.9620700e-02   9.6731000e-01
   2.4861000e-02   8.5787500e-01   5.1325600e-01
  -2.3236600e-01   2.5344500e-01   9.3902700e-01
   2.1119300e-01   5.2077300e-01   8.2716000e-01
  -3.6099000e-01  -5.0353600e-01   7.8494500e-01
   9.6067300e-01   2.6280900e-01  -8.9655400e-02
   1.3872200e-01   5.1635700e-02   9.8898400e-01
   2.7557600e-01   8.6357300e-01   4.2225500e-01
  -3.8015700e-01  -4.1126800e-01   8.2845600e-01
   1.8104200e-01  -1.8097700e-01   9.6668000e-01
   1.8950300e-01  -1.7125900e-01   9.6682900e-01
   5.2342400e-01   6.1919300e-01  -5.8534400e-01
   8.0584300e-03   1.7918900e-01   9.8378200e-01
  -2.5877300e-01   3.4836400e-01   9.0093200e-01
  -2.4717800e-01  -5.3996700e-01   8.0457400e-01
  -6.2600600e-02   4.5006500e-01   8.9079900e-01
  -6.5721400e-01  -1.9224300e-01   7.2877500e-01
   4.5711600e-01   6.2162900e-01   6.3610000e-01
  -8.2779600e-02  -4.2093200e-01   9.0330700e-01
   9.6369200e-01   2.0700200e-01  -1.6866500e-01
  -8.4179600e-03   3.6757700e-01   9.2995500e-01
  -8.8954200e-02  -5.9704200e-01   7.9726300e-01
   3.1463400e-01   5.2905100e-01   7.8810600e-01
   7.8317000e-02   5.5215900e-01   8.3005200e-01
   6.2859500e-01   4.9125800e-01  -6.0293800e-01
   2.6089700e-01  -3.8730300e-01   8.8426700e-01
   1.5090000e-01  -4.8084200e-01   8.6372400e-01
  -2.1089600e-01   4.9880200e-01   8.4066600e-01
   4.6391000e-01   6.4664700e-01   6.0550400e-01
   9.4216800e-01   1.8148700e-01  -2.8174800e-01
   3.8035800e-01  -2.0655600e-01   9.0147800e-01
  -2.4300800e-01   5.0071400e-01   8.3080200e-01
  -3.4485400e-01  -5.1894500e-01   7.8215800e-01
  -9.6169100e-02  -5.7108600e-01   8.1523800e-01
  -5.0952200e-01  -4.2128000e-01   7.5027300e-01
   5.9195500e-01  -1.5386300e-01   7.9114800e-01
  -6.3186300e-02  -7.0500400e-02   9.9550900e-01
  -4.7169400e-01   1.3202400e-01   8.7182200e-01
   2.5088100e-01  -3.7862300e-01   8.9090000e-01
  -4.9611100e-01  -4.0508200e-01   7.6797300e-01
   8.8544000e-02  -3.1473700e-01   9.4504000e-01
  -1.9165600e-01  -4.8005100e-01   8.5604800e-01
  -9.2885500e-03  -5.2093300e-01   8.5354700e-01
  -1.0456300e-01  -4.1131600e-02   9.9366700e-01
  -2.5340500e-01   3.3632500e-01   9.0701200e-01
  -3.2023400e-01   4.1438600e-01   8.5190100e-01
   4.5529400e-01  -2.2895100e-01   8.6040100e-01
  -1.1257700e-01   1.9300400e-01   9.7471800e-01
  -6.0645300e-01   7.6932600e-01  -2.0088000e-01
   8.0409500e-01   5.4449800e-01  -2.3865000e-01
  -1.8795000e-01   4.9809000e-01   8.4651100e-01
   3.9408300e-02   6.2108700e-01   7.8275000e-01
  -9.9951800e-02  -5.9045000e-01   8.0086100e-01
  -1.7990400e-01  -4.3526800e-01   8.8214300e-01
   5.0769200e-02  -4.0716400e-01   9.1194300e-01
  -1.1199000e-01   4.4773900e-01   8.8712300e-01
  -1.9669100e-01  -5.5609700e-01   8.0750800e-01
  -4.6649600e-01  -3.8520500e-01   7.9624000e-01
  -2.1496800e-01  -2.8915100e-01   9.3283500e-01
   3.9609500e-01   4.4473400e-01   8.0331800e-01
  -3.1666400e-01   4.2144300e-01   8.4977000e-01
   2.0314800e-02   4.0293800e-01   9.1500200e-01
  -2.5627700e-01   4.1185800e-01   8.7446900e-01
  -2.4839700e-01   3.0988600e-01   9.1775200e-01
  -2.3617500e-01   4.8475400e-01   8.4216100e-01
  -2.7458200e-01  -5.6669000e-01   7.7683100e-01
   2.2168300e-01   1.2853100e-01   9.6661100e-01
  -2.5557800e-01  -5.3117700e-01   8.0779400e-01
   4.4104600e-01   6.5792200e-01  -6.1042400e-01
  -1.9605300e-01  -5.2174100e-01   8.3027100e-01
   3.9229000e-01   3.6761500e-01   8.4318900e-01
  -2.5580300e-01   1.7906300e-01   9.5000100e-01
  -1.6128200e-01   5.5974700e-01   8.1281700e-01
  -1.2848500e-01  -2.0190300e-01   9.7094100e-01
   3.2796400e-01  -3.7563700e-01   8.6679700e-01
  -1.1808900e-01   1.3986700e-01   9.8310300e-01
  -2.6947700e-02   5.7525900e-01   8.1752700e-01
   1.9661700e-01   2.9431700e-01   9.3526400e-01
  -2.4386500e-01  -6.4731500e-02   9.6764600e-01
   1.6976600e-01  -3.7804800e-01   9.1008700e-01
   2.7427000e-01   9.9578600e-02   9.5648300e-01
   2.7580700e-01   4.8682900e-02   9.5997900e-01
  -1.6981600e-01   4.8634600e-01   8.5710600e-01
   3.4756700e-01   1.1135500e-01   9.3101900e-01
   2.6703600e-02   2.5332200e-01   9.6701300e-01
   4.9653900e-01  -5.0669500e-02   8.6653400e-01
   4.4350900e-01   3.3442700e-01   8.3154000e-01
  -1.2607700e-01  -6.1352400e-01   7.7954700e-01
   2.4896900e-01   4.7246900e-01   8.4545100e-01
  -3.6409700e-01  -4.0183900e-01   8.4021400e-01
   3.4059600e-02   6.9550600e-02   9.9699700e-01
  -5.5162100e-01  -1.2159100e-01   8.2518500e-01
  -3.3130400e-01   5.1676300e-01   7.8942600e-01
  -3.1679500e-01  -5.1330700e-01   7.9759400e-01
   1.5156500e-01  -1.8595100e-01   9.7079900e-01
  -3.0722500e-01  -2.1211100e-01   9.2769700e-01
   1.6187600e-01  -2.2196300e-01   9.6152400e-01
   8.9232400e-01   1.1998900e-01  -4.3515600e-01
   1.9734300e-01  -4.5093400e-01   8.7046800e-01
   3.4289000e-01   4.6610900e-01   8.1557900e-01
   1.3890400e-01  -4.5652200e-01   8.7880200e-01
  -1.4097100e-01   3.9669000e-01   9.0706300e-01
   4.2143900e-01   1.1143600e-01   8.9998400e-01
  -6.5760900e-01   6.5283800e-03   7.5333100e-01
  -1.7542200e-01   2.5629800e-01   9.5054600e-01
   2.4900900e-01   3.5102400e-02   9.6786500e-01
   1.0282900e-01   1.5085600e-01   9.8319300e-01
  -5.5438000e-01  -4.1467100e-01   7.2160300e-01
   1.7208400e-01  -3.1005700e-01   9.3501400e-01
   5.3787200e-01   4.8466600e-01  -6.8977700e-01
  -1.1875400e-01   2.6132100e-01   9.5791900e-01
   2.4556100e-01   3.1990000e-01   9.1507600e-01
   2.2462500e-01   4.9444900e-01   8.3968100e-01
   8.6588700e-01   1.8140900e-01  -4.6618700e-01
   1.1571100e-01   2.4372400e-01   9.6291700e-01
  -3.3868300e-01   4.4747500e-01   8.2768300e-01
   5.9287500e-01   4.4620800e-01  -6.7037200e-01
   7.4216600e-02  -2.3637700e-01   9.6882300e-01
   3.5066100e-01   3.5851100e-01   8.6516300e-01
  -3.8127600e-01  -5.7340700e-01   7.2514300e-01
  -5.4583400e-02   5.8318600e-01   8.1050300e-01
   6.0499700e-01   6.3156100e-01  -4.8488000e-01
  -2.0230800e-01  -4.1346100e-01   8.8776200e-01
   2.4312100e-01   3.4626300e-01   9.0608700e-01
   7.1357600e-02   2.7563900e-01   9.5860900e-01
  -4.3425100e-01  -3.2939000e-01   8.3840800e-01
  -2.2416400e-01   5.1462800e-01   8.2759200e-01
   3.1309100e-01  -9.9671900e-02   9.4447800e-01
  -2.7354400e-01   4.3167000e-01   8.5955500e-01
  -2.2179700e-01  -5.3562800e-01   8.1480600e-01
   5.5515800e-01   6.0287000e-01  -5.7301600e-01
   2.1846200e-01  -2.3852900e-01   9.4624400e-01
   3.9180500e-03   3.3198300e-01   9.4327700e-01
   3.8047300e-01  -1.4916000e-01   9.1268400e-01
  -1.8549900e-01   3.7830200e-01   9.0690600e-01
   3.9931000e-01   1.0998900e-01   9.1019400e-01
   1.9496400e-01  -2.0322100e-01   9.5952600e-01
   4.2012000e-01   4.6304800e-02   9.0628600e-01
   4.5137900e-01   1.3875100e-01   8.8147900e-01
   3.4774500e-01   2.9109300e-01   8.9125700e-01
  -1.2787900e-01  -4.3491400e-01   8.9134600e-01
   9.7409300e-01  -5.1210000e-02  -2.2027300e-01
   4.3997700e-01   8.3737300e-01  -3.2438700e-01
  -5.3011500e-01   3.6370800e-01   7.6596000e-01
   4.4725300e-01   1.2177500e-01   8.8607900e-01
   7.2816800e-01   4.3199200e-01  -5.3212200e-01
   2.6058300e-01   6.7459800e-01   6.9066200e-01
   1.9022000e-01   2.3141700e-01   9.5407700e-01
  -4.1069300e-02   5.5940200e-01   8.2787800e-01
   4.2183800e-01  -5.0263000e-02   9.0527700e-01
   1.9926900e-01  -5.9828800e-02   9.7811700e-01
   5.0017200e-01   7.7147800e-01  -3.9325600e-01
  -1.3860200e-01   9.5792100e-02   9.8570400e-01
  -1.4476600e-01  -9.3461900e-03   9.8942200e-01
   1.3555500e-01  -1.4032100e-01   9.8078300e-01
  -5.4764500e-01   2.3467700e-02   8.3638200e-01
  -3.4527300e-02   9.4851000e-01   3.1486000e-01
  -1.0926600e-01  -4.7094000e-01   8.7537200e-01
  -4.0401000e-01  -5.0838600e-01   7.6047300e-01
  -4.2562700e-01  -5.5194200e-01   7.1707900e-01
   8.7913300e-01   3.8651200e-01  -2.7880700e-01
   4.6023700e-01  -8.4747200e-02   8.8374200e-01
  -3.0901700e-02  -1.2213500e-01   9.9203200e-01
   2.4689600e-01  -2.9442100e-01   9.2323300e-01
  -4.5521000e-01   6.5768100e-01   6.0020000e-01
  -3.3083300e-01  -3.0345300e-01   8.9356900e-01
   3.9172000e-01   1.8262300e-01   9.0177900e-01
  -7.7280400e-03   3.9463400e-01   9.1880600e-01
   3.0210300e-01   3.6265000e-01   8.8160000e-01
   2.0957200e-01  -9.2136700e-02   9.7344300e-01
  -2.1179800e-01  -4.6425300e-01   8.6000600e-01
  -1.5492100e-01  -3.2032700e-01   9.3455300e-01
  -3.3762800e-01  -4.7962500e-01   8.0991800e-01
  -1.2921000e-01  -5.5734600e-01   8.2016500e-01
  -2.8707900e-01   3.5951700e-01   8.8788100e-01
  -1.3924300e-02  -2.8078200e-01   9.5967100e-01
  -3.3264200e-01   1.4633300e-01   9.3163100e-01
  -3.9900300e-01  -4.3093600e-01   8.0937700e-01
   3.1369900e-01   2.9747600e-01   9.0172100e-01
  -2.0279400e-01   5.3086600e-01   8.2283400e-01
   1.9724100e-01  -3.6205300e-02   9.7968600e-01
  -6.9017600e-02   2.5227800e-01   9.6519000e-01
  -2.6066700e-01  -4.9734100e-01   8.2746900e-01
   2.6068100e-01   5.0839700e-01   8.2071800e-01
   3.1364700e-01   2.5597400e-01   9.1438700e-01
   4.0191900e-02   5.7781000e-01   8.1518100e-01
   1.3673800e-01  -1.3788800e-01   9.8096400e-01
   6.0876300e-02  -3.0048300e-01   9.5184200e-01
  -4.0139500e-01  -4.9124200e-01   7.7302200e-01
  -1.1744700e-01  -4.6801400e-01   8.7588200e-01
   1.9294800e-01  -2.7398100e-01   9.4218100e-01
  -2.1795400e-01  -6.0285000e-01   7.6750800e-01
   5.6568400e-01   2.1648500e-01   7.9569800e-01
  -3.6564400e-01   3.8441400e-01   8.4766200e-01
  -3.8599300e-01   8.5192400e-02   9.1856000e-01
  -5.2542300e-01   1.6980100e-01   8.3372600e-01
